Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetName
Ayaka Tsutsumi,F,SBD,Raw,22.0,20-23,19-23,Juniors,61.87,63,125.0,135.0,-140.0,,135.0,72.5,77.5,-80.0,,77.5,147.5,155.0,-162.5,,155.0,367.5,8,400.15,404.15,353.42,642.68,Yes,Japan,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Essi Laakso,F,SBD,Raw,21.5,20-23,19-23,Juniors,61.48,63,125.0,130.0,-132.5,,130.0,85.0,87.5,-90.0,,87.5,132.5,137.5,142.5,,142.5,360.0,9,393.89,397.83,347.91,631.13,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Amie Limbrick,F,SBD,Raw,21.5,20-23,19-23,Juniors,62.68,63,122.5,-127.5,127.5,,127.5,65.0,67.5,70.0,,70.0,142.5,152.5,155.0,,155.0,352.5,10,380.03,383.83,335.6,611.86,Yes,New Zealand,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Abi Cronin,F,SBD,Raw,22.5,20-23,19-23,Juniors,61.86,63,115.0,120.0,122.5,,122.5,70.0,75.0,77.5,,77.5,145.0,150.0,-152.5,,150.0,350.0,11,381.14,381.14,336.63,611.24,Yes,Ireland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Elspeth McLeod,F,SBD,Raw,22.0,20-23,19-23,Juniors,57.01,63,120.0,125.0,-130.0,,125.0,60.0,67.5,-72.5,,67.5,-140.0,140.0,150.0,,150.0,342.5,12,397.38,401.35,351.38,622.34,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Aoife O'Sullivan,F,SBD,Raw,21.5,20-23,19-23,Juniors,62.05,63,115.0,120.0,-122.5,,120.0,57.5,60.0,-62.5,,60.0,150.0,157.5,162.5,,162.5,342.5,13,372.1,375.83,328.64,596.87,Yes,Ireland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Simona Bakšytė,F,SBD,Raw,21.5,20-23,19-23,Juniors,59.79,63,90.0,97.5,100.0,,100.0,55.0,-60.0,-60.0,,55.0,140.0,150.0,-157.5,,150.0,305.0,14,340.97,344.38,301.28,538.76,Yes,Lithuania,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Kazusa Madoba,F,SBD,Raw,21.0,20-23,19-23,Juniors,67.9,72,140.0,150.0,157.5,,157.5,77.5,82.5,-87.5,,82.5,160.0,170.0,177.5,,177.5,417.5,1,424.31,432.8,374.26,700.13,Yes,Japan,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Iryna Sukhval,F,SBD,Raw,20.5,20-23,19-23,Juniors,69.45,72,142.5,147.5,-150.0,,147.5,-100.0,100.0,-102.5,,100.0,160.0,167.5,-170.0,,167.5,415.0,2,415.12,423.42,365.99,688.58,Yes,Belarus,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Catherine Chu,F,SBD,Raw,22.5,20-23,19-23,Juniors,70.64,72,145.0,155.0,160.0,,160.0,-72.5,72.5,75.0,,75.0,-160.0,160.0,177.5,,177.5,412.5,3,407.82,407.82,359.41,679.05,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Diana Hernandez-Avalos,F,SBD,Raw,22.5,20-23,19-23,Juniors,70.45,72,157.5,-167.5,-167.5,,157.5,80.0,82.5,85.0,,85.0,160.0,167.5,-175.0,,167.5,410.0,4,406.1,406.1,357.91,675.73,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Kyra Thomson,F,SBD,Raw,22.5,20-23,19-23,Juniors,71.48,72,140.0,147.5,-152.5,,147.5,67.5,70.0,-72.5,,70.0,180.0,185.0,-197.5,,185.0,402.5,5,394.76,394.76,347.8,658.89,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Mariia Erokhina,F,SBD,Raw,21.5,20-23,19-23,Juniors,71.18,72,142.5,147.5,-150.0,,147.5,85.0,90.0,-92.5,,90.0,150.0,-155.0,,,150.0,387.5,6,381.13,384.94,335.82,635.32,Yes,Russia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Maaike de Vries,F,SBD,Raw,22.5,20-23,19-23,Juniors,70.79,72,130.0,137.5,142.5,,142.5,77.5,82.5,-85.0,,82.5,130.0,137.5,142.5,,142.5,367.5,7,362.81,362.81,319.72,603.68,Yes,Netherlands,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Mia Schepis,F,SBD,Raw,21.5,20-23,19-23,Juniors,70.81,72,127.5,-135.0,135.0,,135.0,60.0,65.0,-67.5,,65.0,130.0,145.0,155.0,,155.0,355.0,8,350.4,353.9,308.79,582.86,Yes,Australia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Melisa Heinonen,F,SBD,Raw,21.5,20-23,19-23,Juniors,69.48,72,110.0,115.0,122.5,,122.5,67.5,72.5,75.0,,75.0,150.0,155.0,-162.5,,155.0,352.5,9,352.5,356.02,310.77,583.56,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Suzanne Gray,F,SBD,Raw,21.5,20-23,19-23,Juniors,70.23,72,117.5,122.5,125.0,,125.0,70.0,72.5,-75.0,,72.5,145.0,150.0,152.5,,152.5,350.0,10,347.41,350.88,306.21,576.63,Yes,Ireland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Carrie Carmichael,F,SBD,Raw,21.5,20-23,19-23,Juniors,67.37,72,125.0,-130.0,130.0,,130.0,50.0,52.5,55.0,,55.0,160.0,-167.5,-167.5,,160.0,345.0,11,352.6,356.13,311.05,578.86,Yes,Ireland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Dina Power,F,SBD,Raw,22.5,20-23,19-23,Juniors,68.49,72,105.0,112.5,117.5,,117.5,55.0,60.0,-62.5,,60.0,135.0,-150.0,155.0,,155.0,332.5,12,335.86,335.86,296.19,553.45,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Viktoryia Bardouskaya,F,SBD,Raw,21.5,20-23,19-23,Juniors,67.63,72,-155.0,-155.0,-155.0,,,80.0,-82.5,82.5,,82.5,160.0,-167.5,-170.0,,160.0,,DQ,,,,,Yes,Belarus,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Daniella Melo,F,SBD,Raw,18.0,18-19,19-23,Juniors,83.03,84,187.5,198.5,206.5,,206.5,110.0,115.0,117.5,,117.5,195.0,202.5,207.5,,207.5,531.5,1,476.75,505.36,417.14,814.1,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Chrystal Williams,F,SBD,Raw,21.5,20-23,19-23,Juniors,82.88,84,162.5,172.5,-177.5,,172.5,90.0,97.5,100.0,,100.0,192.5,200.0,205.0,,205.0,477.5,2,428.71,433.0,375.15,732.53,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Lezaan Jordaan,F,SBD,Raw,21.5,20-23,19-23,Juniors,82.42,84,140.0,150.0,-155.0,,150.0,70.0,77.5,-80.0,,77.5,165.0,172.5,190.0,,190.0,417.5,3,375.93,379.69,329.08,642.65,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Natasha Tranter,F,SBD,Raw,22.5,20-23,19-23,Juniors,80.56,84,145.0,152.5,155.0,,155.0,75.0,82.5,85.0,,85.0,162.5,170.0,175.0,,175.0,415.0,4,378.27,378.27,331.6,644.94,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Alina Davletshina,F,SBD,Raw,20.5,20-23,19-23,Juniors,83.77,84,150.0,-155.0,-155.0,,150.0,90.0,95.0,-97.5,,95.0,150.0,157.5,-160.0,,157.5,402.5,5,359.42,366.61,314.28,615.65,Yes,Russia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Alexandra Kousathana,F,SBD,Raw,22.5,20-23,19-23,Juniors,78.62,84,110.0,120.0,125.0,,125.0,82.5,87.5,-90.0,,87.5,132.5,142.5,147.5,,147.5,360.0,6,332.66,332.66,292.01,565.5,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Xeniya Okatenko,F,SBD,Raw,22.0,20-23,19-23,Juniors,106.1,84+,185.0,195.0,202.5,,202.5,125.0,132.5,135.5,,135.5,170.0,180.0,190.0,,190.0,528.0,1,432.78,437.11,368.89,732.21,Yes,Kazakhstan,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Leigh Wetheridge,F,SBD,Raw,22.5,20-23,19-23,Juniors,104.89,84+,170.0,185.0,192.5,,192.5,100.0,110.0,112.5,,112.5,200.0,212.5,-225.0,,212.5,517.5,2,425.36,425.36,363.13,721.17,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Lauren Varosi-Garavaglia,F,SBD,Raw,20.5,20-23,19-23,Juniors,136.08,84+,185.0,195.0,-200.0,,195.0,90.0,-97.5,-97.5,,90.0,170.0,177.5,182.5,,182.5,467.5,3,365.45,372.76,307.97,597.43,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Charlie Chester,F,SBD,Raw,21.0,20-23,19-23,Juniors,103.17,84+,162.5,172.5,180.0,,180.0,90.0,-97.5,97.5,,97.5,170.0,177.5,182.5,,182.5,460.0,4,379.69,387.28,324.86,647.21,Yes,England,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Iuliia Gracheva,F,SBD,Raw,20.5,20-23,19-23,Juniors,90.72,84+,150.0,157.5,165.0,,165.0,75.0,80.0,82.5,,82.5,160.0,170.0,-180.0,,170.0,417.5,5,359.57,366.76,312.3,618.33,Yes,Russia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Liudmila Isak,F,SBD,Raw,40.5,40-44,40-49,Masters 1,46.7,47,95.0,100.0,102.5,,102.5,55.0,60.0,-62.5,,60.0,120.0,127.5,-132.5,,127.5,290.0,1,391.82,391.82,349.46,580.68,Yes,Belarus,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Elisabeth Barry,F,SBD,Raw,44.0,40-44,40-49,Masters 1,46.37,47,80.0,85.0,-87.5,,85.0,35.0,37.5,40.0,,40.0,112.5,122.5,-127.5,,122.5,247.5,2,336.1,350.55,299.93,489.91,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
June Stamp,F,SBD,Raw,47.5,45-49,40-49,Masters 1,46.29,47,67.5,72.5,77.5,,77.5,35.0,37.5,40.0,,40.0,87.5,92.5,-102.5,,92.5,210.0,3,285.52,308.94,254.84,408.08,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Natalya Tskhay,F,SBD,Raw,42.0,40-44,40-49,Masters 1,46.14,47,-100.0,-100.0,-100.0,,,52.5,-57.5,57.5,,57.5,95.0,-100.0,102.5,,102.5,,DQ,,,,,Yes,Kazakhstan,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Nataliya Ivankova,F,SBD,Raw,43.0,40-44,40-49,Masters 1,50.93,52,110.0,115.0,120.0,,120.0,80.0,82.5,-85.0,,82.5,127.5,132.5,140.0,,140.0,342.5,1,433.86,447.31,384.9,660.97,Yes,Ukraine,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Mune van Luen,F,SBD,Raw,40.0,40-44,40-49,Masters 1,50.7,52,127.5,132.5,135.0,,135.0,65.0,67.5,-70.0,,67.5,137.5,-142.5,-142.5,,137.5,340.0,2,432.18,432.18,383.5,657.51,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Tiina Marjusaari,F,SBD,Raw,39.5,35-39,40-49,Masters 1,51.44,52,102.5,-107.5,107.5,,107.5,72.5,75.0,-77.5,,75.0,140.0,150.0,-162.5,,150.0,332.5,3,417.98,417.98,370.66,636.99,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Marianne Bouvard,F,SBD,Raw,40.5,40-44,40-49,Masters 1,51.38,52,97.5,102.5,107.5,,107.5,65.0,70.0,-72.5,,70.0,110.0,120.0,122.5,,122.5,300.0,4,377.46,377.46,334.75,571.3,Yes,France,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Sofia Rufus,F,SBD,Raw,40.5,40-44,40-49,Masters 1,51.37,52,105.0,112.5,-117.5,,112.5,47.5,52.5,55.0,,55.0,110.0,120.0,-130.0,,120.0,287.5,5,361.79,361.79,320.85,545.93,Yes,England,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Anna Wallenten,F,SBD,Raw,44.5,40-44,40-49,Masters 1,51.0,52,90.0,-95.0,95.0,,95.0,65.0,-70.0,-70.0,,65.0,115.0,125.0,-135.0,,125.0,285.0,6,360.64,376.15,319.93,542.91,Yes,Sweden,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Helen Dilling Ingebjorg,F,SBD,Raw,45.5,45-49,40-49,Masters 1,51.31,52,95.0,102.5,105.0,,105.0,57.5,60.0,-62.5,,60.0,105.0,110.0,115.0,,115.0,280.0,7,352.67,372.07,312.78,531.0,Yes,Norway,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Oksana Belova,F,SBD,Raw,41.5,40-44,40-49,Masters 1,55.43,57,107.5,115.0,120.0,,120.0,80.0,85.0,87.5,,87.5,157.5,167.5,-172.5,,167.5,375.0,1,444.78,449.23,393.51,694.17,Yes,Russia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Brigot Pugh,F,SBD,Raw,42.0,40-44,40-49,Masters 1,55.89,57,115.0,125.0,127.5,,127.5,65.0,-72.5,-72.5,,65.0,172.5,177.5,-185.0,,177.5,370.0,2,436.02,444.74,385.69,681.52,Yes,Australia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Carina Hedberg,F,SBD,Raw,40.5,40-44,40-49,Masters 1,55.59,57,-127.5,127.5,-132.5,,127.5,80.0,82.5,-85.0,,82.5,137.5,145.0,152.5,,152.5,362.5,3,428.98,428.98,379.51,669.02,Yes,Sweden,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Jennifer Caron,F,SBD,Raw,39.5,35-39,40-49,Masters 1,55.44,57,112.5,120.0,-125.0,,120.0,65.0,67.5,70.0,,70.0,160.0,165.0,170.0,,170.0,360.0,4,426.93,426.93,377.72,665.15,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Heather Ayles,F,SBD,Raw,45.5,45-49,40-49,Masters 1,56.55,57,105.0,110.0,120.0,,120.0,67.5,70.0,75.0,,75.0,130.0,140.0,147.5,,147.5,342.5,5,399.91,421.91,353.67,624.92,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Jane Girdlestone,F,SBD,Raw,41.5,40-44,40-49,Masters 1,52.86,57,120.0,-127.5,-127.5,,120.0,67.5,70.0,-72.5,,70.0,135.0,140.0,145.0,,145.0,335.0,6,412.35,416.47,365.3,632.61,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Jasmin Treimer,F,SBD,Raw,40.0,40-44,40-49,Masters 1,55.55,57,90.0,95.0,100.0,,100.0,50.0,55.0,-60.0,,55.0,140.0,147.5,152.5,,152.5,307.5,7,364.1,364.1,322.12,563.23,Yes,Germany,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Cass Pickard,F,SBD,Raw,42.5,40-44,40-49,Masters 1,62.03,63,145.0,-147.5,-150.5,,145.0,70.0,75.0,-77.5,,75.0,180.0,190.0,-198.0,,190.0,410.0,1,445.55,454.46,393.5,718.21,Yes,Australia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Monica Rasmussen,F,SBD,Raw,44.5,40-44,40-49,Masters 1,61.06,63,137.5,142.5,147.5,,147.5,67.5,70.0,72.5,,72.5,142.5,147.5,150.0,,150.0,370.0,2,406.97,424.47,359.5,651.38,Yes,Norway,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Marjaana Vähäsantanen,F,SBD,Raw,40.5,40-44,40-49,Masters 1,62.49,63,135.0,140.0,-142.5,,140.0,72.5,75.0,77.5,,77.5,142.5,-147.5,-147.5,,142.5,360.0,3,389.02,389.02,343.54,626.16,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Kiss Anett,F,SBD,Raw,40.5,40-44,40-49,Masters 1,62.77,63,117.5,125.0,130.0,,130.0,57.5,62.5,65.0,,65.0,152.5,157.5,-167.5,,157.5,352.5,4,379.62,379.62,335.23,611.44,Yes,Hungary,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Beverley Rodgers,F,SBD,Raw,44.5,40-44,40-49,Masters 1,62.96,63,110.0,117.5,-122.5,,117.5,80.0,82.5,85.0,,85.0,130.0,140.0,147.5,,147.5,350.0,5,376.07,392.24,332.08,606.11,Yes,England,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Daniela Falck,F,SBD,Raw,41.5,40-44,40-49,Masters 1,62.27,63,110.0,120.0,125.0,,125.0,67.5,-72.5,-72.5,,67.5,142.5,150.0,155.0,,155.0,347.5,6,376.52,380.28,332.52,604.83,Yes,Germany,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Holly Lasante,F,SBD,Raw,45.5,45-49,40-49,Masters 1,61.25,63,112.5,117.5,-125.0,,117.5,65.0,70.0,-72.5,,70.0,145.0,155.0,-160.0,,155.0,342.5,7,375.82,396.49,331.97,600.6,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Minna Ristolainen,F,SBD,Raw,44.5,40-44,40-49,Masters 1,62.14,63,105.0,115.0,-125.0,,115.0,60.0,65.0,-70.0,,65.0,150.0,160.0,-167.5,,160.0,340.0,8,368.98,384.85,325.87,591.98,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Carla Ramsay,F,SBD,Raw,40.5,40-44,40-49,Masters 1,62.58,63,120.0,127.5,-130.0,,127.5,57.5,60.0,-62.5,,60.0,135.0,145.0,150.0,,150.0,337.5,9,364.3,364.3,321.71,585.53,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Vicki Botha,F,SBD,Raw,43.5,40-44,40-49,Masters 1,60.57,63,115.0,120.0,-125.0,,120.0,67.5,-70.0,-70.0,,67.5,130.0,145.0,-157.5,,145.0,332.5,10,368.0,379.41,325.11,585.62,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Irene Johansen,F,SBD,Raw,48.5,45-49,40-49,Masters 1,61.0,63,102.5,107.5,112.5,,112.5,52.5,55.0,57.5,,57.5,135.0,145.0,155.0,,155.0,325.0,11,357.74,392.44,316.02,570.02,Yes,Norway,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Ilona Wilson,F,SBD,Raw,39.5,35-39,40-49,Masters 1,60.85,63,115.0,-120.0,-120.0,,115.0,45.0,50.0,-52.5,,50.0,130.0,140.0,-145.0,,140.0,305.0,12,336.36,336.36,297.14,534.34,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Lin Donevska,F,SBD,Raw,47.5,45-49,40-49,Masters 1,62.31,63,90.0,-95.0,-97.5,,90.0,67.5,72.5,75.0,,75.0,107.5,117.5,-122.5,,117.5,282.5,13,305.94,331.03,270.19,488.22,Yes,Australia,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Louise Richardson,F,SBD,Raw,39.5,35-39,40-49,Masters 1,70.38,72,155.0,162.5,165.0,,165.0,75.0,80.0,82.5,,82.5,167.5,177.5,-182.5,,177.5,425.0,1,421.24,421.24,371.27,701.02,Yes,England,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Laura de Wet,F,SBD,Raw,42.5,40-44,40-49,Masters 1,71.23,72,140.0,-150.0,-150.0,,140.0,72.5,75.0,-77.5,,75.0,172.5,182.5,-187.5,,182.5,397.5,2,390.78,398.6,344.32,651.66,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Leah Lutz,F,SBD,Raw,42.0,40-44,40-49,Masters 1,69.5,72,145.0,152.5,-155.0,,152.5,-77.5,77.5,80.0,,80.0,155.0,162.5,-170.0,,162.5,395.0,3,394.92,402.82,348.17,654.79,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Charlotte Esbjørn,F,SBD,Raw,48.5,45-49,40-49,Masters 1,70.56,72,137.5,-145.0,-145.0,,137.5,77.5,80.0,82.5,,82.5,167.5,175.0,-177.5,,175.0,395.0,4,390.82,428.73,344.44,650.3,Yes,Denmark,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Meredith Evans,F,SBD,Raw,39.0,35-39,40-49,Masters 1,70.32,72,130.0,137.5,140.0,,140.0,65.0,70.0,72.5,,72.5,165.0,172.5,180.0,,180.0,392.5,5,389.25,389.25,343.09,647.13,Yes,Canada,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Pirjo Palosaari,F,SBD,Raw,46.5,45-49,40-49,Masters 1,71.09,72,125.0,-130.0,-130.0,,125.0,62.5,67.5,70.0,,70.0,130.0,137.5,142.5,,142.5,337.5,6,332.24,354.83,292.75,552.87,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Debbie McAlpine,F,SBD,Raw,40.0,40-44,40-49,Masters 1,69.56,72,117.5,125.0,130.0,,130.0,55.0,57.5,-60.0,,57.5,120.0,130.0,-140.0,,130.0,317.5,7,317.24,317.24,279.69,524.56,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Alicia Webb,F,SBD,Raw,45.5,45-49,40-49,Masters 1,83.68,84,182.5,195.0,-206.5,,195.0,107.5,112.5,-117.5,,112.5,182.5,192.5,-205.0,,192.5,500.0,1,446.72,471.29,390.65,763.63,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Hilde Dretvik,F,SBD,Raw,42.5,40-44,40-49,Masters 1,82.16,84,135.0,142.5,147.5,,147.5,82.5,-87.5,-87.5,,82.5,160.0,167.5,170.0,,170.0,400.0,2,360.77,367.98,315.87,616.73,Yes,Norway,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Katarina Ruus,F,SBD,Raw,39.5,35-39,40-49,Masters 1,80.15,84,-135.0,135.0,-140.0,,135.0,85.0,90.0,-92.5,,90.0,165.0,172.5,-175.0,,172.5,397.5,3,363.34,363.34,318.61,619.2,Yes,Sweden,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Piia Valkonen,F,SBD,Raw,43.5,40-44,40-49,Masters 1,81.62,84,125.0,135.0,145.0,,145.0,75.0,80.0,-85.0,,80.0,140.0,155.0,165.0,,165.0,390.0,4,352.98,363.92,309.18,603.05,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Laufey Agnarsdóttir,F,SBD,Raw,43.5,40-44,40-49,Masters 1,83.29,84,130.0,135.0,-137.5,,135.0,87.5,90.0,92.5,,92.5,145.0,152.5,157.5,,157.5,385.0,5,344.79,355.48,301.61,590.52,Yes,Iceland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Jenni Sherwood,F,SBD,Raw,43.0,40-44,40-49,Masters 1,81.42,84,-135.0,-135.0,135.0,,135.0,65.0,70.0,-72.5,,70.0,175.0,177.5,-180.0,,177.5,382.5,6,346.64,357.39,303.68,592.13,Yes,UK,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Heidi Boström-Vesola,F,SBD,Raw,44.5,40-44,40-49,Masters 1,82.47,84,140.0,145.0,-147.5,,145.0,70.0,72.5,-75.0,,72.5,140.0,150.0,155.0,,155.0,372.5,7,335.3,349.72,293.51,573.8,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Pernilla Röhr,F,SBD,Raw,44.5,40-44,40-49,Masters 1,80.99,84,117.5,-127.5,127.5,,127.5,72.5,75.0,-77.5,,75.0,135.0,145.0,-152.5,,145.0,347.5,8,315.82,329.41,276.77,539.47,Yes,Sweden,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Deborah Fenton,F,SBD,Raw,42.5,40-44,40-49,Masters 1,83.76,84,105.0,110.0,117.5,,117.5,-57.5,57.5,-60.0,,57.5,-150.0,150.0,-152.5,,150.0,325.0,9,290.23,296.04,253.78,498.33,Yes,South Africa,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Melissa Copeland,F,SBD,Raw,39.0,35-39,40-49,Masters 1,97.74,84+,190.0,-195.0,-200.5,,190.0,105.0,-107.5,-107.5,,105.0,187.5,205.0,-207.5,,205.0,500.0,1,419.21,419.21,361.14,716.59,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Katariina Nokua,F,SBD,Raw,43.5,40-44,40-49,Masters 1,107.04,84+,170.0,180.0,-200.5,,180.0,97.5,102.5,-107.5,,102.5,170.0,-185.0,-185.0,,170.0,452.5,2,370.13,381.61,315.36,628.45,Yes,Finland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Allison Snead,F,SBD,Raw,41.5,40-44,40-49,Masters 1,89.75,84+,-162.5,162.5,170.0,,170.0,82.5,85.0,87.5,,87.5,170.0,185.0,187.5,,187.5,445.0,3,384.95,388.8,334.7,661.13,Yes,USA,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Rósa Birgisdóttir,F,SBD,Raw,42.5,40-44,40-49,Masters 1,135.44,84+,162.5,-167.5,167.5,,167.5,92.5,97.5,-100.0,,97.5,172.5,180.0,-182.5,,180.0,445.0,4,348.17,355.13,293.45,571.11,Yes,Iceland,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Kelly Phasey,F,SBD,Raw,40.5,40-44,40-49,Masters 1,117.94,84+,160.0,167.5,-170.0,,167.5,90.0,-97.5,97.5,,97.5,145.0,-155.0,-155.0,,145.0,410.0,5,328.88,328.88,278.95,552.75,Yes,England,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Véronique Auclair,F,SBD,Raw,49.0,45-49,40-49,Masters 1,95.84,84+,100.0,-110.0,110.0,,110.0,70.0,-72.5,-72.5,,70.0,120.0,-130.0,-130.0,,120.0,300.0,6,253.15,281.76,218.59,439.23,Yes,France,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
Noriko Tsuji,F,SBD,Raw,52.5,50-54,50-59,Masters 2,46.08,47,90.0,95.0,100.0,,100.0,-57.5,-57.5,57.5,,57.5,115.0,120.0,-125.0,,120.0,277.5,1,378.52,440.97,337.97,557.66,Yes,Japan,IPF,IPF,2017-06-14,Belarus,,World Classic Powerlifting Championships
